,kind,date,mode_price,area,mean_temp,max_temp,min_temp,sum_rain,sun_time,mean_humid,difference_temp
7474,だいこん,20111217,525.0,0,5.7,10.3,1.9,0.0,9.4,42.0,8.4
7476,にんじん,20111217,840.0,0,5.7,10.3,1.9,0.0,9.4,42.0,8.4
7477,キャベツ,20111217,840.0,0,5.7,10.3,1.9,0.0,9.4,42.0,8.4
7478,ねぎ,20111217,1050.0,0,5.7,10.3,1.9,0.0,9.4,42.0,8.4
7479,きゅうり,20111217,3255.0,0,5.7,10.3,1.9,0.0,9.4,42.0,8.4
7481,だいこん,20111219,525.0,0,6.4,10.5,2.3,0.0,8.8,58.0,8.2
7483,にんじん,20111219,892.5,0,6.4,10.5,2.3,0.0,8.8,58.0,8.2
7484,キャベツ,20111219,840.0,0,6.4,10.5,2.3,0.0,8.8,58.0,8.2
7485,ねぎ,20111219,1050.0,0,6.4,10.5,2.3,0.0,8.8,58.0,8.2
7486,きゅうり,20111219,2940.0,0,6.4,10.5,2.3,0.0,8.8,58.0,8.2
7488,だいこん,20111220,630.0,0,6.4,10.9,2.3,0.0,9.0,46.0,8.600000000000001
7490,にんじん,20111220,892.5,0,6.4,10.9,2.3,0.0,9.0,46.0,8.600000000000001
7491,キャベツ,20111220,840.0,0,6.4,10.9,2.3,0.0,9.0,46.0,8.600000000000001
7492,ねぎ,20111220,1050.0,0,6.4,10.9,2.3,0.0,9.0,46.0,8.600000000000001
7493,きゅうり,20111220,2835.0,0,6.4,10.9,2.3,0.0,9.0,46.0,8.600000000000001
7495,だいこん,20111221,525.0,0,5.8,10.4,2.7,0.0,4.8,59.0,7.7
7497,にんじん,20111221,1207.5,0,5.8,10.4,2.7,0.0,4.8,59.0,7.7
7498,キャベツ,20111221,945.0,0,5.8,10.4,2.7,0.0,4.8,59.0,7.7
7499,ねぎ,20111221,1102.5,0,5.8,10.4,2.7,0.0,4.8,59.0,7.7
7500,きゅうり,20111221,2730.0,0,5.8,10.4,2.7,0.0,4.8,59.0,7.7
7502,だいこん,20111222,945.0,0,5.0,7.1,3.0,0.0,0.0,71.0,4.1
7504,にんじん,20111222,945.0,0,5.0,7.1,3.0,0.0,0.0,71.0,4.1
7505,キャベツ,20111222,945.0,0,5.0,7.1,3.0,0.0,0.0,71.0,4.1
7506,ねぎ,20111222,1050.0,0,5.0,7.1,3.0,0.0,0.0,71.0,4.1
7507,きゅうり,20111222,2730.0,0,5.0,7.1,3.0,0.0,0.0,71.0,4.1
7509,だいこん,20111224,577.5,0,5.5,9.3,2.6,0.0,8.1,43.0,6.700000000000001
7511,にんじん,20111224,997.5,0,5.5,9.3,2.6,0.0,8.1,43.0,6.700000000000001
7512,キャベツ,20111224,1050.0,0,5.5,9.3,2.6,0.0,8.1,43.0,6.700000000000001
7513,ねぎ,20111224,1155.0,0,5.5,9.3,2.6,0.0,8.1,43.0,6.700000000000001
7514,きゅうり,20111224,2520.0,0,5.5,9.3,2.6,0.0,8.1,43.0,6.700000000000001
7516,だいこん,20111225,630.0,0,5.1,8.8,1.7,0.0,8.1,44.0,7.1000000000000005
7518,にんじん,20111225,945.0,0,5.1,8.8,1.7,0.0,8.1,44.0,7.1000000000000005
7519,キャベツ,20111225,1050.0,0,5.1,8.8,1.7,0.0,8.1,44.0,7.1000000000000005
7520,ねぎ,20111225,1050.0,0,5.1,8.8,1.7,0.0,8.1,44.0,7.1000000000000005
7521,きゅうり,20111225,2625.0,0,5.1,8.8,1.7,0.0,8.1,44.0,7.1000000000000005
7524,だいこん,20111226,945.0,0,4.6,9.3,1.4,0.0,8.9,38.0,7.9
7526,にんじん,20111226,892.5,0,4.6,9.3,1.4,0.0,8.9,38.0,7.9
7527,キャベツ,20111226,1050.0,0,4.6,9.3,1.4,0.0,8.9,38.0,7.9
7528,ねぎ,20111226,1207.5,0,4.6,9.3,1.4,0.0,8.9,38.0,7.9
7529,きゅうり,20111226,2625.0,0,4.6,9.3,1.4,0.0,8.9,38.0,7.9
7532,だいこん,20111227,735.0,0,5.1,9.5,1.7,0.0,9.3,34.0,7.8
7534,にんじん,20111227,1102.5,0,5.1,9.5,1.7,0.0,9.3,34.0,7.8
7535,キャベツ,20111227,1050.0,0,5.1,9.5,1.7,0.0,9.3,34.0,7.8
7536,ねぎ,20111227,1312.5,0,5.1,9.5,1.7,0.0,9.3,34.0,7.8
7537,きゅうり,20111227,2625.0,0,5.1,9.5,1.7,0.0,9.3,34.0,7.8
7540,だいこん,20111228,945.0,0,4.8,8.9,0.8,0.0,6.6,44.0,8.1
7542,にんじん,20111228,945.0,0,4.8,8.9,0.8,0.0,6.6,44.0,8.1
7543,キャベツ,20111228,1155.0,0,4.8,8.9,0.8,0.0,6.6,44.0,8.1
7544,ねぎ,20111228,1365.0,0,4.8,8.9,0.8,0.0,6.6,44.0,8.1
7545,きゅうり,20111228,2625.0,0,4.8,8.9,0.8,0.0,6.6,44.0,8.1
7548,だいこん,20111229,735.0,0,6.0,10.4,1.2,0.0,9.0,57.0,9.2
7550,にんじん,20111229,1470.0,0,6.0,10.4,1.2,0.0,9.0,57.0,9.2
7551,キャベツ,20111229,1155.0,0,6.0,10.4,1.2,0.0,9.0,57.0,9.2
7552,ねぎ,20111229,1470.0,0,6.0,10.4,1.2,0.0,9.0,57.0,9.2
7553,きゅうり,20111229,2625.0,0,6.0,10.4,1.2,0.0,9.0,57.0,9.2
7556,だいこん,20120105,840.0,0,5.8,9.9,3.5,0.0,9.5,32.0,6.4
7558,にんじん,20120105,1050.0,0,5.8,9.9,3.5,0.0,9.5,32.0,6.4
7559,キャベツ,20120105,1260.0,0,5.8,9.9,3.5,0.0,9.5,32.0,6.4
7560,ねぎ,20120105,1575.0,0,5.8,9.9,3.5,0.0,9.5,32.0,6.4
7561,きゅうり,20120105,1995.0,0,5.8,9.9,3.5,0.0,9.5,32.0,6.4
7563,だいこん,20120106,945.0,0,5.0,9.2,1.4,0.0,4.0,44.0,7.799999999999999
7565,にんじん,20120106,840.0,0,5.0,9.2,1.4,0.0,4.0,44.0,7.799999999999999
7566,キャベツ,20120106,1575.0,0,5.0,9.2,1.4,0.0,4.0,44.0,7.799999999999999
7567,ねぎ,20120106,1575.0,0,5.0,9.2,1.4,0.0,4.0,44.0,7.799999999999999
7568,きゅうり,20120106,1785.0,0,5.0,9.2,1.4,0.0,4.0,44.0,7.799999999999999
7570,だいこん,20120107,945.0,0,5.0,9.1,1.6,0.0,8.7,39.0,7.5
7572,にんじん,20120107,945.0,0,5.0,9.1,1.6,0.0,8.7,39.0,7.5
7573,キャベツ,20120107,1575.0,0,5.0,9.1,1.6,0.0,8.7,39.0,7.5
7574,ねぎ,20120107,1732.5,0,5.0,9.1,1.6,0.0,8.7,39.0,7.5
7575,きゅうり,20120107,1785.0,0,5.0,9.1,1.6,0.0,8.7,39.0,7.5
7577,だいこん,20120110,945.0,0,6.3,11.1,1.0,0.0,7.2,57.0,10.1
7579,にんじん,20120110,1050.0,0,6.3,11.1,1.0,0.0,7.2,57.0,10.1
7580,キャベツ,20120110,1260.0,0,6.3,11.1,1.0,0.0,7.2,57.0,10.1
7581,ねぎ,20120110,1811.25,0,6.3,11.1,1.0,0.0,7.2,57.0,10.1
7582,きゅうり,20120110,1890.0,0,6.3,11.1,1.0,0.0,7.2,57.0,10.1
7584,だいこん,20120111,945.0,0,5.2,11.5,1.8,0.0,4.2,64.0,9.7
7586,にんじん,20120111,997.5,0,5.2,11.5,1.8,0.0,4.2,64.0,9.7
7587,キャベツ,20120111,1470.0,0,5.2,11.5,1.8,0.0,4.2,64.0,9.7
7588,ねぎ,20120111,1312.5,0,5.2,11.5,1.8,0.0,4.2,64.0,9.7
7589,きゅうり,20120111,1890.0,0,5.2,11.5,1.8,0.0,4.2,64.0,9.7
7591,だいこん,20120112,892.5,0,3.1,6.8,-0.4,0.0,7.9,38.0,7.2
7593,にんじん,20120112,997.5,0,3.1,6.8,-0.4,0.0,7.9,38.0,7.2
7594,キャベツ,20120112,1470.0,0,3.1,6.8,-0.4,0.0,7.9,38.0,7.2
7595,ねぎ,20120112,1365.0,0,3.1,6.8,-0.4,0.0,7.9,38.0,7.2
7596,きゅうり,20120112,1890.0,0,3.1,6.8,-0.4,0.0,7.9,38.0,7.2
7598,だいこん,20120113,945.0,0,4.8,9.7,-0.3,0.0,9.3,51.0,10.0
7600,にんじん,20120113,997.5,0,4.8,9.7,-0.3,0.0,9.3,51.0,10.0
7601,キャベツ,20120113,1365.0,0,4.8,9.7,-0.3,0.0,9.3,51.0,10.0
7602,ねぎ,20120113,1312.5,0,4.8,9.7,-0.3,0.0,9.3,51.0,10.0
7603,きゅうり,20120113,1995.0,0,4.8,9.7,-0.3,0.0,9.3,51.0,10.0
7605,だいこん,20120114,945.0,0,4.5,8.4,1.0,0.0,4.0,41.0,7.4
7607,にんじん,20120114,1155.0,0,4.5,8.4,1.0,0.0,4.0,41.0,7.4
7608,キャベツ,20120114,1365.0,0,4.5,8.4,1.0,0.0,4.0,41.0,7.4
7609,ねぎ,20120114,1207.5,0,4.5,8.4,1.0,0.0,4.0,41.0,7.4
7610,きゅうり,20120114,1995.0,0,4.5,8.4,1.0,0.0,4.0,41.0,7.4
7612,だいこん,20120116,840.0,0,3.6,5.0,1.9,0.0,0.0,45.0,3.1
7614,にんじん,20120116,997.5,0,3.6,5.0,1.9,0.0,0.0,45.0,3.1
7615,キャベツ,20120116,1365.0,0,3.6,5.0,1.9,0.0,0.0,45.0,3.1
7616,ねぎ,20120116,1155.0,0,3.6,5.0,1.9,0.0,0.0,45.0,3.1
7617,きゅうり,20120116,2205.0,0,3.6,5.0,1.9,0.0,0.0,45.0,3.1
7619,だいこん,20120117,945.0,0,4.5,7.9,2.6,0.0,6.1,49.0,5.300000000000002
7621,にんじん,20120117,787.5,0,4.5,7.9,2.6,0.0,6.1,49.0,5.300000000000002
7622,キャベツ,20120117,1365.0,0,4.5,7.9,2.6,0.0,6.1,49.0,5.300000000000002
7623,ねぎ,20120117,1207.5,0,4.5,7.9,2.6,0.0,6.1,49.0,5.300000000000002
7624,きゅうり,20120117,2205.0,0,4.5,7.9,2.6,0.0,6.1,49.0,5.300000000000002
7626,だいこん,20120119,840.0,0,6.1,10.5,1.7,0.0,4.2,59.0,8.8
7628,にんじん,20120119,1207.5,0,6.1,10.5,1.7,0.0,4.2,59.0,8.8
7629,キャベツ,20120119,1365.0,0,6.1,10.5,1.7,0.0,4.2,59.0,8.8
7630,ねぎ,20120119,1207.5,0,6.1,10.5,1.7,0.0,4.2,59.0,8.8
7631,きゅうり,20120119,2415.0,0,6.1,10.5,1.7,0.0,4.2,59.0,8.8
7633,だいこん,20120120,1050.0,0,3.7,6.6,2.2,10.0,0.0,85.0,4.4
7635,にんじん,20120120,1155.0,0,3.7,6.6,2.2,10.0,0.0,85.0,4.4
7636,キャベツ,20120120,1365.0,0,3.7,6.6,2.2,10.0,0.0,85.0,4.4
7637,ねぎ,20120120,1155.0,0,3.7,6.6,2.2,10.0,0.0,85.0,4.4
7638,きゅうり,20120120,2520.0,0,3.7,6.6,2.2,10.0,0.0,85.0,4.4
7640,だいこん,20120121,840.0,0,3.3,4.1,2.7,13.0,0.0,86.0,1.3999999999999997
7642,にんじん,20120121,840.0,0,3.3,4.1,2.7,13.0,0.0,86.0,1.3999999999999997
7643,キャベツ,20120121,1365.0,0,3.3,4.1,2.7,13.0,0.0,86.0,1.3999999999999997
7644,ねぎ,20120121,1155.0,0,3.3,4.1,2.7,13.0,0.0,86.0,1.3999999999999997
7645,きゅうり,20120121,2625.0,0,3.3,4.1,2.7,13.0,0.0,86.0,1.3999999999999997
7647,だいこん,20120123,945.0,0,4.7,9.2,0.7,9.0,1.0,85.0,8.5
7649,にんじん,20120123,630.0,0,4.7,9.2,0.7,9.0,1.0,85.0,8.5
7650,キャベツ,20120123,1575.0,0,4.7,9.2,0.7,9.0,1.0,85.0,8.5
7651,ねぎ,20120123,1365.0,0,4.7,9.2,0.7,9.0,1.0,85.0,8.5
7652,きゅうり,20120123,2940.0,0,4.7,9.2,0.7,9.0,1.0,85.0,8.5
7654,だいこん,20120124,1155.0,0,2.6,5.4,0.3,0.5,6.1,61.0,5.1000000000000005
7656,にんじん,20120124,945.0,0,2.6,5.4,0.3,0.5,6.1,61.0,5.1000000000000005
7657,キャベツ,20120124,1365.0,0,2.6,5.4,0.3,0.5,6.1,61.0,5.1000000000000005
7658,ねぎ,20120124,1575.0,0,2.6,5.4,0.3,0.5,6.1,61.0,5.1000000000000005
7659,きゅうり,20120124,3045.0,0,2.6,5.4,0.3,0.5,6.1,61.0,5.1000000000000005
7661,だいこん,20120126,1050.0,0,2.5,6.9,-0.9,0.0,9.1,48.0,7.800000000000002
7663,にんじん,20120126,997.5,0,2.5,6.9,-0.9,0.0,9.1,48.0,7.800000000000002
7664,キャベツ,20120126,1260.0,0,2.5,6.9,-0.9,0.0,9.1,48.0,7.800000000000002
7665,ねぎ,20120126,1575.0,0,2.5,6.9,-0.9,0.0,9.1,48.0,7.800000000000002
7666,きゅうり,20120126,3150.0,0,2.5,6.9,-0.9,0.0,9.1,48.0,7.800000000000002
7668,だいこん,20120127,1050.0,0,2.9,7.8,-1.4,0.0,9.7,49.0,9.2
7670,にんじん,20120127,945.0,0,2.9,7.8,-1.4,0.0,9.7,49.0,9.2
7671,キャベツ,20120127,1155.0,0,2.9,7.8,-1.4,0.0,9.7,49.0,9.2
7672,ねぎ,20120127,1522.5,0,2.9,7.8,-1.4,0.0,9.7,49.0,9.2
7673,きゅうり,20120127,3150.0,0,2.9,7.8,-1.4,0.0,9.7,49.0,9.2
7675,だいこん,20120128,1050.0,0,2.2,6.8,-1.2,0.0,8.2,44.0,8.0
7677,にんじん,20120128,892.5,0,2.2,6.8,-1.2,0.0,8.2,44.0,8.0
7678,キャベツ,20120128,1260.0,0,2.2,6.8,-1.2,0.0,8.2,44.0,8.0
7679,ねぎ,20120128,1417.5,0,2.2,6.8,-1.2,0.0,8.2,44.0,8.0
7680,きゅうり,20120128,3045.0,0,2.2,6.8,-1.2,0.0,8.2,44.0,8.0
7682,だいこん,20120130,1050.0,0,3.4,6.7,0.8,0.0,9.7,31.0,5.9
7684,にんじん,20120130,735.0,0,3.4,6.7,0.8,0.0,9.7,31.0,5.9
7685,キャベツ,20120130,1260.0,0,3.4,6.7,0.8,0.0,9.7,31.0,5.9
7686,ねぎ,20120130,1312.5,0,3.4,6.7,0.8,0.0,9.7,31.0,5.9
7687,きゅうり,20120130,2730.0,0,3.4,6.7,0.8,0.0,9.7,31.0,5.9
7689,だいこん,20120131,1050.0,0,3.7,8.1,-1.9,0.0,9.8,41.0,10.0
7691,にんじん,20120131,945.0,0,3.7,8.1,-1.9,0.0,9.8,41.0,10.0
7692,キャベツ,20120131,1155.0,0,3.7,8.1,-1.9,0.0,9.8,41.0,10.0
7693,ねぎ,20120131,1260.0,0,3.7,8.1,-1.9,0.0,9.8,41.0,10.0
7694,きゅうり,20120131,2520.0,0,3.7,8.1,-1.9,0.0,9.8,41.0,10.0
7696,だいこん,20120201,1050.0,0,6.5,11.5,-0.2,0.0,9.3,46.0,11.7
7698,にんじん,20120201,997.5,0,6.5,11.5,-0.2,0.0,9.3,46.0,11.7
7699,キャベツ,20120201,1260.0,0,6.5,11.5,-0.2,0.0,9.3,46.0,11.7
7700,ねぎ,20120201,1312.5,0,6.5,11.5,-0.2,0.0,9.3,46.0,11.7
7701,きゅうり,20120201,2415.0,0,6.5,11.5,-0.2,0.0,9.3,46.0,11.7
7704,だいこん,20120202,1050.0,0,2.5,6.3,0.0,0.0,9.7,30.0,6.3
7706,にんじん,20120202,735.0,0,2.5,6.3,0.0,0.0,9.7,30.0,6.3
7707,キャベツ,20120202,1260.0,0,2.5,6.3,0.0,0.0,9.7,30.0,6.3
7708,ねぎ,20120202,1260.0,0,2.5,6.3,0.0,0.0,9.7,30.0,6.3
7709,きゅうり,20120202,2415.0,0,2.5,6.3,0.0,0.0,9.7,30.0,6.3
7712,だいこん,20120203,1050.0,0,2.4,6.3,-1.6,0.0,9.8,41.0,7.9
7714,にんじん,20120203,997.5,0,2.4,6.3,-1.6,0.0,9.8,41.0,7.9
7715,キャベツ,20120203,1260.0,0,2.4,6.3,-1.6,0.0,9.8,41.0,7.9
7716,ねぎ,20120203,1260.0,0,2.4,6.3,-1.6,0.0,9.8,41.0,7.9
7717,きゅうり,20120203,2415.0,0,2.4,6.3,-1.6,0.0,9.8,41.0,7.9
7720,だいこん,20120204,1155.0,0,5.2,10.4,-0.5,0.0,9.8,45.0,10.9
7722,にんじん,20120204,997.5,0,5.2,10.4,-0.5,0.0,9.8,45.0,10.9
7723,キャベツ,20120204,1260.0,0,5.2,10.4,-0.5,0.0,9.8,45.0,10.9
7724,ねぎ,20120204,1365.0,0,5.2,10.4,-0.5,0.0,9.8,45.0,10.9
7725,きゅうり,20120204,2415.0,0,5.2,10.4,-0.5,0.0,9.8,45.0,10.9
7727,だいこん,20120206,1365.0,0,4.2,5.1,2.4,6.5,0.0,87.0,2.7
7729,にんじん,20120206,1050.0,0,4.2,5.1,2.4,6.5,0.0,87.0,2.7
7730,キャベツ,20120206,1365.0,0,4.2,5.1,2.4,6.5,0.0,87.0,2.7
7731,ねぎ,20120206,1365.0,0,4.2,5.1,2.4,6.5,0.0,87.0,2.7
7732,きゅうり,20120206,2205.0,0,4.2,5.1,2.4,6.5,0.0,87.0,2.7
7734,だいこん,20120207,1155.0,0,9.5,17.4,4.7,45.5,0.0,92.0,12.7
7736,にんじん,20120207,1050.0,0,9.5,17.4,4.7,45.5,0.0,92.0,12.7
7737,キャベツ,20120207,1470.0,0,9.5,17.4,4.7,45.5,0.0,92.0,12.7
7738,ねぎ,20120207,1522.5,0,9.5,17.4,4.7,45.5,0.0,92.0,12.7
7739,きゅうり,20120207,2100.0,0,9.5,17.4,4.7,45.5,0.0,92.0,12.7
7742,だいこん,20120208,1260.0,0,6.8,9.0,3.9,0.0,1.1,53.0,5.1
7744,にんじん,20120208,997.5,0,6.8,9.0,3.9,0.0,1.1,53.0,5.1
7745,キャベツ,20120208,1653.75,0,6.8,9.0,3.9,0.0,1.1,53.0,5.1
7746,ねぎ,20120208,1627.5,0,6.8,9.0,3.9,0.0,1.1,53.0,5.1
7747,きゅうり,20120208,1995.0,0,6.8,9.0,3.9,0.0,1.1,53.0,5.1
7749,だいこん,20120209,1365.0,0,4.5,8.3,1.2,0.0,9.7,34.0,7.1000000000000005
7751,にんじん,20120209,945.0,0,4.5,8.3,1.2,0.0,9.7,34.0,7.1000000000000005
7752,キャベツ,20120209,1575.0,0,4.5,8.3,1.2,0.0,9.7,34.0,7.1000000000000005
7753,ねぎ,20120209,1785.0,0,4.5,8.3,1.2,0.0,9.7,34.0,7.1000000000000005
7754,きゅうり,20120209,1995.0,0,4.5,8.3,1.2,0.0,9.7,34.0,7.1000000000000005
7756,だいこん,20120210,1365.0,0,4.9,8.9,1.1,0.0,6.9,48.0,7.800000000000002
7758,にんじん,20120210,1102.5,0,4.9,8.9,1.1,0.0,6.9,48.0,7.800000000000002
7759,キャベツ,20120210,1575.0,0,4.9,8.9,1.1,0.0,6.9,48.0,7.800000000000002
7760,ねぎ,20120210,1732.5,0,4.9,8.9,1.1,0.0,6.9,48.0,7.800000000000002
7761,きゅうり,20120210,1995.0,0,4.9,8.9,1.1,0.0,6.9,48.0,7.800000000000002
7763,だいこん,20120213,1365.0,0,5.6,9.8,1.4,0.0,1.4,50.0,8.4
7765,にんじん,20120213,1050.0,0,5.6,9.8,1.4,0.0,1.4,50.0,8.4
7766,キャベツ,20120213,1470.0,0,5.6,9.8,1.4,0.0,1.4,50.0,8.4
7767,ねぎ,20120213,1575.0,0,5.6,9.8,1.4,0.0,1.4,50.0,8.4
7768,きゅうり,20120213,1680.0,0,5.6,9.8,1.4,0.0,1.4,50.0,8.4
7770,だいこん,20120214,1365.0,0,5.2,6.7,4.0,5.0,0.0,85.0,2.7
7772,にんじん,20120214,1260.0,0,5.2,6.7,4.0,5.0,0.0,85.0,2.7
7773,キャベツ,20120214,1260.0,0,5.2,6.7,4.0,5.0,0.0,85.0,2.7
7774,ねぎ,20120214,1522.5,0,5.2,6.7,4.0,5.0,0.0,85.0,2.7
7775,きゅうり,20120214,1785.0,0,5.2,6.7,4.0,5.0,0.0,85.0,2.7
7777,だいこん,20120215,1312.5,0,6.9,10.4,4.6,0.0,0.1,71.0,5.800000000000002
7779,にんじん,20120215,1207.5,0,6.9,10.4,4.6,0.0,0.1,71.0,5.800000000000002
7780,キャベツ,20120215,1365.0,0,6.9,10.4,4.6,0.0,0.1,71.0,5.800000000000002
7781,ねぎ,20120215,1470.0,0,6.9,10.4,4.6,0.0,0.1,71.0,5.800000000000002
7782,きゅうり,20120215,1785.0,0,6.9,10.4,4.6,0.0,0.1,71.0,5.800000000000002
7785,だいこん,20120216,1155.0,0,2.2,5.2,0.5,1.5,0.0,71.0,4.7
7787,にんじん,20120216,1102.5,0,2.2,5.2,0.5,1.5,0.0,71.0,4.7
7788,キャベツ,20120216,1260.0,0,2.2,5.2,0.5,1.5,0.0,71.0,4.7
7789,ねぎ,20120216,1627.5,0,2.2,5.2,0.5,1.5,0.0,71.0,4.7
7790,きゅうり,20120216,1995.0,0,2.2,5.2,0.5,1.5,0.0,71.0,4.7
7792,だいこん,20120217,1365.0,0,3.2,8.5,0.6,2.5,5.9,75.0,7.9
7794,にんじん,20120217,1050.0,0,3.2,8.5,0.6,2.5,5.9,75.0,7.9
7795,キャベツ,20120217,1260.0,0,3.2,8.5,0.6,2.5,5.9,75.0,7.9
7796,ねぎ,20120217,1470.0,0,3.2,8.5,0.6,2.5,5.9,75.0,7.9
7797,きゅうり,20120217,2205.0,0,3.2,8.5,0.6,2.5,5.9,75.0,7.9
7800,だいこん,20120218,1365.0,0,2.1,6.6,-1.4,0.5,10.5,47.0,8.0
7802,にんじん,20120218,1050.0,0,2.1,6.6,-1.4,0.5,10.5,47.0,8.0
7803,キャベツ,20120218,1260.0,0,2.1,6.6,-1.4,0.5,10.5,47.0,8.0
7804,ねぎ,20120218,1680.0,0,2.1,6.6,-1.4,0.5,10.5,47.0,8.0
7805,きゅうり,20120218,2415.0,0,2.1,6.6,-1.4,0.5,10.5,47.0,8.0
7807,だいこん,20120220,1260.0,0,5.2,10.3,-0.9,0.0,9.8,44.0,11.2
7809,にんじん,20120220,1207.5,0,5.2,10.3,-0.9,0.0,9.8,44.0,11.2
7810,キャベツ,20120220,1365.0,0,5.2,10.3,-0.9,0.0,9.8,44.0,11.2
7811,ねぎ,20120220,1627.5,0,5.2,10.3,-0.9,0.0,9.8,44.0,11.2
7812,きゅうり,20120220,2835.0,0,5.2,10.3,-0.9,0.0,9.8,44.0,11.2
7814,だいこん,20120221,1365.0,0,7.3,12.7,0.6,0.0,10.5,46.0,12.1
7816,にんじん,20120221,1102.5,0,7.3,12.7,0.6,0.0,10.5,46.0,12.1
7817,キャベツ,20120221,1365.0,0,7.3,12.7,0.6,0.0,10.5,46.0,12.1
7818,ねぎ,20120221,1732.5,0,7.3,12.7,0.6,0.0,10.5,46.0,12.1
7819,きゅうり,20120221,2940.0,0,7.3,12.7,0.6,0.0,10.5,46.0,12.1
7821,だいこん,20120223,1260.0,0,6.8,10.5,4.7,24.0,0.4,86.0,5.8
7823,にんじん,20120223,1417.5,0,6.8,10.5,4.7,24.0,0.4,86.0,5.8
7824,キャベツ,20120223,1575.0,0,6.8,10.5,4.7,24.0,0.4,86.0,5.8
7825,ねぎ,20120223,1732.5,0,6.8,10.5,4.7,24.0,0.4,86.0,5.8
7826,きゅうり,20120223,2625.0,0,6.8,10.5,4.7,24.0,0.4,86.0,5.8
7828,だいこん,20120224,1365.0,0,10.8,15.4,8.2,0.0,7.8,45.0,7.200000000000001
7830,にんじん,20120224,1470.0,0,10.8,15.4,8.2,0.0,7.8,45.0,7.200000000000001
7831,キャベツ,20120224,1732.5,0,10.8,15.4,8.2,0.0,7.8,45.0,7.200000000000001
7832,ねぎ,20120224,1785.0,0,10.8,15.4,8.2,0.0,7.8,45.0,7.200000000000001
7833,きゅうり,20120224,2415.0,0,10.8,15.4,8.2,0.0,7.8,45.0,7.200000000000001
7835,だいこん,20120225,1365.0,0,6.1,9.5,3.8,9.5,0.0,84.0,5.7
7837,にんじん,20120225,1207.5,0,6.1,9.5,3.8,9.5,0.0,84.0,5.7
7838,キャベツ,20120225,1785.0,0,6.1,9.5,3.8,9.5,0.0,84.0,5.7
7839,ねぎ,20120225,1732.5,0,6.1,9.5,3.8,9.5,0.0,84.0,5.7
7840,きゅうり,20120225,2205.0,0,6.1,9.5,3.8,9.5,0.0,84.0,5.7
7843,だいこん,20120227,1470.0,0,4.7,9.0,1.5,0.0,4.5,32.0,7.5
7845,にんじん,20120227,1207.5,0,4.7,9.0,1.5,0.0,4.5,32.0,7.5
7846,キャベツ,20120227,1995.0,0,4.7,9.0,1.5,0.0,4.5,32.0,7.5
7847,ねぎ,20120227,1785.0,0,4.7,9.0,1.5,0.0,4.5,32.0,7.5
7848,きゅうり,20120227,2205.0,0,4.7,9.0,1.5,0.0,4.5,32.0,7.5
7850,だいこん,20120228,1575.0,0,3.3,6.3,-0.5,0.0,4.1,48.0,6.8
7852,にんじん,20120228,1155.0,0,3.3,6.3,-0.5,0.0,4.1,48.0,6.8
7853,キャベツ,20120228,1575.0,0,3.3,6.3,-0.5,0.0,4.1,48.0,6.8
7854,ねぎ,20120228,1837.5,0,3.3,6.3,-0.5,0.0,4.1,48.0,6.8
7855,きゅうり,20120228,2310.0,0,3.3,6.3,-0.5,0.0,4.1,48.0,6.8
7857,だいこん,20120229,1365.0,0,2.6,4.6,1.1,8.5,0.0,88.0,3.5
7859,にんじん,20120229,1312.5,0,2.6,4.6,1.1,8.5,0.0,88.0,3.5
7860,キャベツ,20120229,1575.0,0,2.6,4.6,1.1,8.5,0.0,88.0,3.5
7861,ねぎ,20120229,2100.0,0,2.6,4.6,1.1,8.5,0.0,88.0,3.5
7862,きゅうり,20120229,2415.0,0,2.6,4.6,1.1,8.5,0.0,88.0,3.5
7865,だいこん,20120301,1522.5,0,7.7,11.0,2.8,0.0,0.0,83.0,8.2
7867,にんじん,20120301,1470.0,0,7.7,11.0,2.8,0.0,0.0,83.0,8.2
7868,キャベツ,20120301,1470.0,0,7.7,11.0,2.8,0.0,0.0,83.0,8.2
7869,ねぎ,20120301,1995.0,0,7.7,11.0,2.8,0.0,0.0,83.0,8.2
7873,だいこん,20120302,1680.0,0,7.1,9.6,4.4,16.5,0.0,86.0,5.199999999999998
7875,にんじん,20120302,1470.0,0,7.1,9.6,4.4,16.5,0.0,86.0,5.199999999999998
7876,キャベツ,20120302,1470.0,0,7.1,9.6,4.4,16.5,0.0,86.0,5.199999999999998
7877,ほうれんそう,20120302,89.5,0,7.1,9.6,4.4,16.5,0.0,86.0,5.199999999999998
7878,ねぎ,20120302,1995.0,0,7.1,9.6,4.4,16.5,0.0,86.0,5.199999999999998
7881,だいこん,20120303,1627.5,0,6.7,10.9,3.7,0.0,6.1,69.0,7.2
7883,にんじん,20120303,1365.0,0,6.7,10.9,3.7,0.0,6.1,69.0,7.2
7884,キャベツ,20120303,1470.0,0,6.7,10.9,3.7,0.0,6.1,69.0,7.2
7885,ねぎ,20120303,1995.0,0,6.7,10.9,3.7,0.0,6.1,69.0,7.2
7888,だいこん,20120305,1627.5,0,5.9,10.0,2.9,26.5,0.0,92.0,7.1
7890,にんじん,20120305,1575.0,0,5.9,10.0,2.9,26.5,0.0,92.0,7.1
7891,キャベツ,20120305,1365.0,0,5.9,10.0,2.9,26.5,0.0,92.0,7.1
7892,ほうれんそう,20120305,89.5,0,5.9,10.0,2.9,26.5,0.0,92.0,7.1
